movie_id1,movie_id2,value
51884,42018,0.816496580927726
51884,1650,0.816496580927726
51884,2185,0.816496580927726
51884,2187,0.816496580927726
51884,2201,0.816496580927726
51884,3641,0.816496580927726
51884,4296,0.816496580927726
51884,4484,0.816496580927726
51884,4796,0.816496580927726
51884,5512,0.816496580927726
52287,55267,0.502518907629606
52287,52975,0.467099366496913
52287,6535,0.454545454545454
52287,33499,0.452267016866645
52287,72737,0.435194139889244
52287,5882,0.42640143271122
52287,54734,0.42640143271122
52287,66198,0.42640143271122
52287,67408,0.42640143271122
52287,6060,0.42640143271122
52435,26133,0.49236596391733
52435,53435,0.452267016866645
52435,65188,0.452267016866645
52435,3843,0.452267016866645
52435,6559,0.452267016866645
52435,53024,0.452267016866645
52435,2596,0.435194139889244
52435,1031,0.430820218427664
52435,4361,0.42640143271122
52435,3077,0.42640143271122
52458,45662,0.707106781186547
52458,55830,0.7
52458,55995,0.670820393249936
52458,54004,0.667423812471914
52458,45726,0.645497224367902
52458,68952,0.645497224367902
52458,53435,0.632455532033675
52458,67267,0.632455532033675
52458,34336,0.632455532033675
52458,43679,0.632455532033675
52767,7566,1
52767,26712,1
52767,50740,1
52767,3077,0.816496580927726
52767,42018,0.816496580927726
52767,50658,0.816496580927726
52767,8492,0.816496580927726
52767,34153,0.666666666666666
52767,47970,0.666666666666666
52767,51884,0.666666666666666
52975,6535,0.544949260913066
52975,50685,0.527046276694729
52975,45221,0.527046276694729
52975,41571,0.52174919474995
52975,55267,0.516397779494322
52975,55830,0.489897948556635
52975,8366,0.483045891539647
52975,47518,0.483045891539647
52975,30822,0.467099366496913
52975,49274,0.467099366496913
53435,68952,0.816496580927726
53435,60941,0.75
53435,6040,0.75
53435,6872,0.75
53435,40723,0.75
53435,54785,0.75
53435,6707,0.707106781186547
53435,56336,0.707106781186547
53435,7321,0.707106781186547
53435,8142,0.707106781186547
54004,59022,0.668993608005672
54004,52458,0.667423812471914
54004,67087,0.658145181714417
54004,44004,0.615457454896663
54004,45726,0.615457454896663
54004,48520,0.615457454896663
54004,49396,0.603022689155527
54004,50798,0.603022689155527
54004,61250,0.572077553547355
54004,55830,0.572077553547355
54116,875,0.707106781186547
54116,4877,0.707106781186547
54116,6939,0.707106781186547
54116,27473,0.707106781186547
54116,27539,0.707106781186547
54116,27705,0.707106781186547
54116,31049,0.707106781186547
54116,41724,0.707106781186547
54116,47978,0.707106781186547
54116,50806,0.707106781186547
54121,875,1
54121,4877,1
54121,6939,1
54121,27473,1
54121,27539,1
54121,27705,1
54121,31049,1
54121,41724,1
54121,47978,1
54121,50806,1
54281,6811,0.8
54281,3145,0.774596669241483
54281,58162,0.676123403782813
54281,6881,0.676123403782813
54281,4141,0.670820393249936
54281,51091,0.670820393249936
54281,5255,0.670820393249936
54281,5553,0.632455532033675
54281,26871,0.632455532033675
54281,56379,0.632455532033675
54734,114762,0.816496580927726
54734,59333,0.707106781186547
54734,875,0.707106781186547
54734,4877,0.707106781186547
54734,6939,0.707106781186547
54734,27473,0.707106781186547
54734,27539,0.707106781186547
54734,27705,0.707106781186547
54734,31049,0.707106781186547
54734,41724,0.707106781186547
54881,7228,0.577350269189625
54881,56563,0.577350269189625
54881,71282,0.510310363079828
54881,26778,0.5
54881,34153,0.5
54881,47970,0.5
54881,26492,0.5
54881,6197,0.5
54881,5337,0.5
54881,6162,0.5
55052,62293,0.554700196225229
55052,41573,0.49029033784546
55052,7255,0.49029033784546
55052,7010,0.480384461415261
55052,47629,0.461538461538461
55052,51834,0.452910813657838
55052,71579,0.452910813657838
55052,40629,0.427008410146899
55052,58347,0.416025147168921
55052,3909,0.416025147168921
55112,875,1
55112,4877,1
55112,6939,1
55112,27473,1
55112,27539,1
55112,27705,1
55112,31049,1
55112,41724,1
55112,47978,1
55112,50806,1
55190,875,1
55190,4877,1
55190,6939,1
55190,27473,1
55190,27539,1
55190,27705,1
55190,31049,1
55190,41724,1
55190,47978,1
55190,50806,1
55232,8861,0.676123403782813
55232,68952,0.645497224367902
55232,36519,0.632455532033675
55232,42738,0.632455532033675
55232,43679,0.632455532033675
55232,6615,0.632455532033675
55232,78088,0.632455532033675
55232,6058,0.6
55232,79057,0.6
55232,51709,0.597614304667196
55253,49772,0.75
55253,42018,0.707106781186547
55253,5341,0.707106781186547
55253,6244,0.707106781186547
55253,7087,0.707106781186547
55253,48698,0.707106781186547
55253,50274,0.707106781186547
55253,7566,0.577350269189625
55253,26712,0.577350269189625
55253,34153,0.577350269189625
55267,51931,0.596284793999943
55267,54281,0.596284793999943
55267,6374,0.577350269189625
55267,8799,0.577350269189625
55267,27434,0.577350269189625
55267,3145,0.577350269189625
55267,68952,0.544331053951817
55267,52975,0.516397779494322
55267,33672,0.503952630678969
55267,8860,0.503952630678969
55282,37382,0.639602149066831
55282,68952,0.615457454896663
55282,54999,0.609271795844942
55282,45081,0.609271795844942
55282,33437,0.603022689155527
55282,53435,0.603022689155527
55282,6615,0.603022689155527
55282,78088,0.603022689155527
55282,6220,0.603022689155527
55282,40723,0.603022689155527
55620,875,0.707106781186547
55620,4877,0.707106781186547
55620,6939,0.707106781186547
55620,27473,0.707106781186547
55620,27539,0.707106781186547
55620,27705,0.707106781186547
55620,31049,0.707106781186547
55620,41724,0.707106781186547
55620,47978,0.707106781186547
55620,50806,0.707106781186547
55830,45662,0.707106781186547
55830,52458,0.7
55830,55995,0.670820393249936
55830,69069,0.645497224367902
55830,7257,0.632455532033675
55830,8947,0.6
55830,58156,0.6
55830,58162,0.597614304667196
55830,5573,0.597614304667196
55830,54004,0.572077553547355
56152,27706,0.533578375079932
56152,46972,0.505721737424173
56152,4366,0.500773395667191
56152,60937,0.458349248514105
56152,58025,0.457329560380023
56152,34150,0.444648645899943
56152,1588,0.433860915637312
56152,65685,0.433860915637312
56152,53121,0.42340489921997
56152,33615,0.421830743866053
56251,66297,0.774596669241483
56251,62956,0.737864787372621
56251,60161,0.645497224367902
56251,69524,0.547722557505166
56251,57640,0.52174919474995
56251,3593,0.507833375077008
56251,4343,0.486864495560147
56251,46970,0.478091443733757
56251,67267,0.474341649025256
56251,93287,0.474341649025256
56336,60941,0.707106781186547
56336,875,0.707106781186547
56336,4877,0.707106781186547
56336,6939,0.707106781186547
56336,27473,0.707106781186547
56336,27539,0.707106781186547
56336,27705,0.707106781186547
56336,31049,0.707106781186547
56336,41724,0.707106781186547
56336,47978,0.707106781186547
56339,65188,0.53033008588991
56339,7222,0.5
56339,27618,0.5
56339,62956,0.471404520791031
56339,56251,0.447213595499957
56339,60161,0.433012701892219
56339,66297,0.433012701892219
56339,26778,0.408248290463863
56339,40959,0.408248290463863
56339,6629,0.408248290463863
56379,7010,0.816496580927726
56379,34153,0.816496580927726
56379,40959,0.816496580927726
56379,47970,0.816496580927726
56379,875,0.707106781186547
56379,3786,0.707106781186547
56379,4141,0.707106781186547
56379,4877,0.707106781186547
56379,6939,0.707106781186547
56379,27473,0.707106781186547
57951,5564,0.816496580927726
57951,61255,0.816496580927726
57951,71205,0.816496580927726
57951,74275,0.816496580927726
57951,85780,0.707106781186547
57951,69524,0.666666666666666
57951,70641,0.666666666666666
57951,96616,0.666666666666666
57951,59333,0.577350269189625
57951,53318,0.577350269189625
58078,875,1
58078,4877,1
58078,6939,1
58078,27473,1
58078,27539,1
58078,27705,1
58078,31049,1
58078,41724,1
58078,47978,1
58078,50806,1
58107,875,0.707106781186547
58107,4877,0.707106781186547
58107,6939,0.707106781186547
58107,27473,0.707106781186547
58107,27539,0.707106781186547
58107,27705,0.707106781186547
58107,31049,0.707106781186547
58107,41724,0.707106781186547
58107,47978,0.707106781186547
58107,50806,0.707106781186547
58162,54281,0.676123403782813
58162,34523,0.654653670707977
58162,55830,0.597614304667196
58162,6881,0.571428571428571
58162,54256,0.571428571428571
58162,4141,0.56694670951384
58162,48342,0.534522483824848
58162,56379,0.534522483824848
58162,71282,0.534522483824848
58162,81910,0.534522483824848
58347,54734,0.707106781186547
58347,44225,0.707106781186547
58347,74450,0.577350269189625
58347,70521,0.577350269189625
58347,114762,0.577350269189625
58347,7380,0.56694670951384
58347,59333,0.5
58347,875,0.5
58347,4877,0.5
58347,6939,0.5
58839,40959,0.866025403784438
58839,56379,0.707106781186547
58839,66198,0.707106781186547
58839,31445,0.707106781186547
58839,37853,0.707106781186547
58839,43556,0.707106781186547
58839,48161,0.707106781186547
58839,49793,0.707106781186547
58839,50158,0.707106781186547
58839,50923,0.707106781186547
59126,66198,0.632455532033675
59126,72489,0.516397779494322
59126,47999,0.50709255283711
59126,69406,0.447213595499957
59126,49961,0.447213595499957
59126,875,0.447213595499957
59126,4877,0.447213595499957
59126,4969,0.447213595499957
59126,6939,0.447213595499957
59126,27473,0.447213595499957
59220,875,1
59220,4877,1
59220,6939,1
59220,27473,1
59220,27539,1
59220,27705,1
59220,31049,1
59220,41724,1
59220,47978,1
59220,50806,1
59258,67267,0.603022689155527
59258,61250,0.572077553547355
59258,62155,0.572077553547355
59258,58047,0.564076074817766
59258,47518,0.564076074817766
59258,86833,0.526361355967815
59258,57951,0.522232967867093
59258,47122,0.502518907629606
59258,126548,0.49236596391733
59258,50685,0.49236596391733
59440,875,1
59440,4877,1
59440,6939,1
59440,27473,1
59440,27539,1
59440,27705,1
59440,31049,1
59440,41724,1
59440,47978,1
59440,50806,1
59731,875,1
59731,4877,1
59731,6939,1
59731,27473,1
59731,27539,1
59731,27705,1
59731,31049,1
59731,41724,1
59731,47978,1
59731,50806,1
60363,875,1
60363,4877,1
60363,6939,1
60363,27473,1
60363,27539,1
60363,27705,1
60363,31049,1
60363,41724,1
60363,47978,1
60363,50806,1
60514,6818,0.632455532033675
60514,72294,0.632455532033675
60514,105585,0.632455532033675
60514,148671,0.632455532033675
60514,40959,0.516397779494322
60514,72489,0.516397779494322
60514,4492,0.516397779494322
60514,46322,0.474341649025256
60514,105653,0.447213595499957
60514,875,0.447213595499957
62155,51575,0.707106781186547
62155,67087,0.613571991077896
62155,54004,0.572077553547355
62155,59258,0.572077553547355
62155,7346,0.565685424949238
62155,54281,0.565685424949238
62155,71282,0.559016994374947
62155,57951,0.547722557505166
62155,33646,0.527046276694729
62155,37384,0.526234811584217
62293,55052,0.554700196225229
62293,875,0.5
62293,4877,0.5
62293,6939,0.5
62293,27473,0.5
62293,27539,0.5
62293,27705,0.5
62293,31049,0.5
62293,41724,0.5
62293,47978,0.5
62956,56251,0.737864787372621
62956,60161,0.680413817439771
62956,66297,0.680413817439771
62956,67267,0.5
62956,93287,0.5
62956,56339,0.471404520791031
62956,7222,0.471404520791031
62956,59604,0.471404520791031
62956,56012,0.471404520791031
62956,78041,0.471404520791031
62999,95105,0.554700196225229
62999,7016,0.480384461415261
62999,82854,0.452910813657838
62999,4681,0.419313934688767
62999,85131,0.416025147168921
62999,87222,0.403603676397787
62999,33615,0.394676108688163
62999,86298,0.392232270276368
62999,100611,0.392232270276368
62999,62344,0.392232270276368
64622,66198,0.534522483824848
64622,50445,0.534522483824848
64622,6951,0.50709255283711
64622,44004,0.462910049886275
64622,45726,0.462910049886275
64622,68952,0.462910049886275
64622,1453,0.436435780471984
64622,2385,0.436435780471984
64622,72489,0.436435780471984
64622,6298,0.436435780471984
65188,26778,0.577350269189625
65188,7024,0.577350269189625
65188,56339,0.53033008588991
65188,60941,0.5
65188,875,0.5
65188,3786,0.5
65188,4877,0.5
65188,6939,0.5
65188,27473,0.5
65188,27539,0.5
66198,72489,0.816496580927726
66198,49961,0.707106781186547
66198,875,0.707106781186547
66198,4877,0.707106781186547
66198,4969,0.707106781186547
66198,6939,0.707106781186547
66198,27473,0.707106781186547
66198,27539,0.707106781186547
66198,27705,0.707106781186547
66198,31049,0.707106781186547
66665,56379,0.707106781186547
66665,7010,0.577350269189625
66665,34153,0.577350269189625
66665,40959,0.577350269189625
66665,47970,0.577350269189625
66665,177615,0.577350269189625
66665,875,0.5
66665,3786,0.5
66665,4141,0.5
66665,4877,0.5
67087,54004,0.658145181714417
67087,52458,0.613571991077896
67087,62155,0.613571991077896
67087,59022,0.605405514596681
67087,63131,0.596558759001304
67087,95088,0.594088525786004
67087,79592,0.582181736427459
67087,74946,0.56591645841811
67087,7346,0.54232614454664
67087,62434,0.529256124024963
67267,34336,0.75
67267,66198,0.707106781186547
67267,51084,0.632455532033675
67267,52458,0.632455532033675
67267,45726,0.612372435695794
67267,50685,0.612372435695794
67267,69069,0.612372435695794
67267,6338,0.612372435695794
67267,45732,0.612372435695794
67267,6535,0.603022689155527
67408,63859,0.5
67408,78703,0.5
67408,95875,0.5
67408,104129,0.5
67408,113532,0.5
67408,119655,0.5
67408,81564,0.474341649025256
67408,45431,0.472455591261534
67408,96110,0.471404520791031
67408,52975,0.456435464587638
67618,875,1
67618,4877,1
67618,6939,1
67618,27473,1
67618,27539,1
67618,27705,1
67618,31049,1
67618,41724,1
67618,47978,1
67618,50806,1
68659,109673,0.707106781186547
68659,85401,0.632455532033675
68659,156609,0.632455532033675
68659,102033,0.632455532033675
68659,92420,0.625
68659,108949,0.612372435695794
68659,87298,0.612372435695794
68659,69069,0.577350269189625
68659,85780,0.577350269189625
68659,86293,0.577350269189625
68952,53435,0.816496580927726
68952,6040,0.816496580927726
68952,44828,0.730296743340221
68952,26778,0.707106781186547
68952,8369,0.707106781186547
68952,8799,0.707106781186547
68952,27434,0.707106781186547
68952,44731,0.707106781186547
68952,5556,0.707106781186547
68952,26629,0.707106781186547
69069,59421,0.721687836487032
69069,87298,0.707106781186547
69069,55830,0.645497224367902
69069,67267,0.612372435695794
69069,105037,0.612372435695794
69069,67695,0.612372435695794
69069,135567,0.612372435695794
69069,7257,0.612372435695794
69069,109673,0.612372435695794
69069,66198,0.577350269189625
69394,875,1
69394,4877,1
69394,6939,1
69394,27473,1
69394,27539,1
69394,27705,1
69394,31049,1
69394,41724,1
69394,47978,1
69394,50806,1
69524,57951,0.666666666666666
69524,53318,0.577350269189625
69524,875,0.577350269189625
69524,4877,0.577350269189625
69524,6939,0.577350269189625
69524,27473,0.577350269189625
69524,27539,0.577350269189625
69524,27705,0.577350269189625
69524,31049,0.577350269189625
69524,41724,0.577350269189625
69784,55995,0.559016994374947
69784,71211,0.547722557505166
69784,109187,0.547722557505166
69784,63072,0.527046276694729
69784,62849,0.526234811584217
69784,5110,0.516397779494322
69784,68952,0.516397779494322
69784,116799,0.516397779494322
69784,44397,0.516397779494322
69784,52458,0.5
69904,875,1
69904,4877,1
69904,6939,1
69904,27473,1
69904,27539,1
69904,27705,1
69904,31049,1
69904,41724,1
69904,47978,1
69904,50806,1
70492,875,1
70492,4877,1
70492,6939,1
70492,27473,1
70492,27539,1
70492,27705,1
70492,31049,1
70492,41724,1
70492,47978,1
70492,50806,1
70521,78703,0.816496580927726
70521,50796,0.816496580927726
70521,51834,0.707106781186547
70521,74508,0.666666666666666
70521,875,0.577350269189625
70521,4877,0.577350269189625
70521,6939,0.577350269189625
70521,27473,0.577350269189625
70521,27539,0.577350269189625
70521,27705,0.577350269189625
70990,875,1
70990,4877,1
70990,6939,1
70990,27473,1
70990,27539,1
70990,27705,1
70990,31049,1
70990,41724,1
70990,47978,1
70990,50806,1
71282,6213,0.801783725737273
71282,53894,0.755928946018454
71282,7228,0.707106781186547
71282,54281,0.632455532033675
71282,26778,0.612372435695794
71282,8836,0.612372435695794
71282,44731,0.612372435695794
71282,44788,0.577350269189625
71282,45726,0.577350269189625
71282,68952,0.577350269189625
72167,97172,0.707106781186547
72167,159755,0.707106781186547
72167,184015,0.707106781186547
72167,84942,0.707106781186547
72167,88699,0.707106781186547
72167,99910,0.707106781186547
72167,102684,0.707106781186547
72167,107953,0.707106781186547
72167,85780,0.612372435695794
72167,86293,0.612372435695794
72489,66198,0.816496580927726
72489,6013,0.816496580927726
72489,31431,0.816496580927726
72489,36533,0.816496580927726
72489,48596,0.816496580927726
72489,71252,0.666666666666666
72489,46322,0.612372435695794
72489,49961,0.577350269189625
72489,875,0.577350269189625
72489,4877,0.577350269189625
72591,875,1
72591,4877,1
72591,6939,1
72591,27473,1
72591,27539,1
72591,27705,1
72591,31049,1
72591,41724,1
72591,47978,1
72591,50806,1
73023,78574,0.474341649025256
73023,875,0.447213595499957
73023,4877,0.447213595499957
73023,6939,0.447213595499957
73023,27473,0.447213595499957
73023,27539,0.447213595499957
73023,27705,0.447213595499957
73023,31049,0.447213595499957
73023,41724,0.447213595499957
73023,47978,0.447213595499957
74154,59333,0.75
74154,54734,0.707106781186547
74154,78703,0.707106781186547
74154,70183,0.577350269189625
74154,57951,0.577350269189625
74154,70521,0.577350269189625
74154,74508,0.577350269189625
74154,114762,0.577350269189625
74154,62439,0.577350269189625
74154,71668,0.577350269189625
74508,78703,0.816496580927726
74508,70521,0.666666666666666
74508,875,0.577350269189625
74508,4877,0.577350269189625
74508,6939,0.577350269189625
74508,27473,0.577350269189625
74508,27539,0.577350269189625
74508,27705,0.577350269189625
74508,31049,0.577350269189625
74508,41724,0.577350269189625
74668,26871,1
74668,26778,0.816496580927726
74668,875,0.707106781186547
74668,4877,0.707106781186547
74668,6939,0.707106781186547
74668,27473,0.707106781186547
74668,27539,0.707106781186547
74668,27705,0.707106781186547
74668,31049,0.707106781186547
74668,41724,0.707106781186547
74946,85780,0.680413817439771
74946,149352,0.680413817439771
74946,57951,0.577350269189625
74946,70641,0.577350269189625
74946,67087,0.56591645841811
74946,80860,0.544331053951817
74946,88812,0.544331053951817
74946,140711,0.544331053951817
74946,89864,0.53530337903131
74946,102481,0.527046276694729
76751,875,1
76751,4877,1
76751,6939,1
76751,27473,1
76751,27539,1
76751,27705,1
76751,31049,1
76751,41724,1
76751,47978,1
76751,50806,1
78467,56379,0.707106781186547
78467,5134,0.707106781186547
78467,65133,0.707106781186547
78467,5636,0.707106781186547
78467,6314,0.707106781186547
78467,6812,0.707106781186547
78467,45062,0.707106781186547
78467,50792,0.707106781186547
78467,87430,0.632455532033675
78467,69306,0.612372435695794
78703,70521,0.816496580927726
78703,74508,0.816496580927726
78703,875,0.707106781186547
78703,4877,0.707106781186547
78703,6939,0.707106781186547
78703,27473,0.707106781186547
78703,27539,0.707106781186547
78703,27705,0.707106781186547
78703,31049,0.707106781186547
78703,41724,0.707106781186547
79057,64030,0.645497224367902
79057,6615,0.632455532033675
79057,78088,0.632455532033675
79057,95873,0.632455532033675
79057,55232,0.6
79057,51709,0.597614304667196
79057,47200,0.591607978309961
79057,55282,0.572077553547355
79057,84772,0.571547606649408
79057,83803,0.565685424949238
80860,81784,0.666666666666666
80860,82167,0.617213399848367
80860,54734,0.577350269189625
80860,88746,0.577350269189625
80860,58655,0.577350269189625
80860,73319,0.547722557505166
80860,58047,0.545544725589981
80860,74946,0.544331053951817
80860,88785,0.516397779494322
80860,129354,0.516397779494322
81910,3653,0.816496580927726
81910,875,0.707106781186547
81910,4877,0.707106781186547
81910,6939,0.707106781186547
81910,27473,0.707106781186547
81910,27539,0.707106781186547
81910,27705,0.707106781186547
81910,31049,0.707106781186547
81910,41724,0.707106781186547
81910,47978,0.707106781186547
83134,91485,0.596284793999943
83134,93838,0.54997194092287
83134,67923,0.52174919474995
83134,86644,0.52174919474995
83134,93840,0.502518907629606
83134,95875,0.5
83134,103249,0.486664263392287
83134,112138,0.486664263392287
83134,72167,0.471404520791031
83134,103075,0.471404520791031
83803,58425,0.774596669241483
83803,72356,0.670820393249936
83803,88235,0.670820393249936
83803,173291,0.670820393249936
83803,26871,0.632455532033675
83803,74668,0.632455532033675
83803,81910,0.632455532033675
83803,42191,0.632455532033675
83803,69529,0.632455532033675
83803,100553,0.632455532033675
84772,76077,0.666666666666666
84772,92420,0.639009650422693
84772,95875,0.639009650422693
84772,86293,0.632455532033675
84772,101112,0.632455532033675
84772,104241,0.622799155329218
84772,95720,0.602464076076709
84772,111743,0.596284793999943
84772,158872,0.585540043769119
84772,91323,0.577350269189625
85780,57951,0.707106781186547
85780,74946,0.680413817439771
85780,149352,0.666666666666666
85780,102481,0.645497224367902
85780,88785,0.645497224367902
85780,97836,0.617213399848367
85780,106540,0.612372435695794
85780,72167,0.612372435695794
85780,93443,0.612372435695794
85780,128975,0.612372435695794
86293,156609,0.730296743340221
86293,95720,0.680413817439771
86293,84772,0.632455532033675
86293,158872,0.617213399848367
86293,79428,0.617213399848367
86293,72167,0.612372435695794
86293,93443,0.612372435695794
86293,93831,0.612372435695794
86293,128975,0.612372435695794
86293,142422,0.612372435695794
86377,86345,0.629940788348712
86377,92535,0.597614304667196
86377,86347,0.571428571428571
86377,81910,0.534522483824848
86377,76060,0.534522483824848
86377,62849,0.524142418360959
86377,93721,0.50709255283711
86377,69784,0.478091443733757
86377,81018,0.436435780471984
86377,3653,0.436435780471984
86833,134368,0.600099198148979
86833,87869,0.579066024143586
86833,81537,0.552052447473883
86833,88785,0.552052447473883
86833,129354,0.552052447473883
86833,59258,0.526361355967815
86833,65230,0.524890659167823
86833,58998,0.524142418360959
86833,95441,0.523809523809523
86833,93510,0.513552591013095
89087,74916,0.707106781186547
89087,26871,0.577350269189625
89087,74668,0.577350269189625
89087,136666,0.577350269189625
89087,141004,0.577350269189625
89087,71248,0.577350269189625
89087,72405,0.577350269189625
89087,84615,0.577350269189625
89087,136449,0.577350269189625
89087,90471,0.577350269189625
89470,96728,0.707106781186547
89470,116799,0.589255650988789
89470,89804,0.577350269189625
89470,86190,0.522232967867093
89470,97306,0.52174919474995
89470,49278,0.516397779494322
89470,89492,0.509524665365068
89470,94864,0.5
89470,70728,0.5
89470,134881,0.5
90576,875,1
90576,4877,1
90576,6939,1
90576,27473,1
90576,27539,1
90576,27705,1
90576,31049,1
90576,41724,1
90576,47978,1
90576,50806,1
92420,120466,0.782623792124926
92420,67695,0.707106781186547
92420,135567,0.707106781186547
92420,152091,0.707106781186547
92420,92507,0.707106781186547
92420,109673,0.707106781186547
92420,114935,0.670820393249936
92420,158872,0.66815310478106
92420,84772,0.639009650422693
92420,85401,0.632455532033675
93287,96448,0.866025403784438
93287,103235,0.670820393249936
93287,82499,0.577350269189625
93287,114762,0.577350269189625
93287,101283,0.577350269189625
93287,104303,0.577350269189625
93287,5523,0.577350269189625
93287,91628,0.577350269189625
93287,103655,0.577350269189625
93287,110297,0.577350269189625
94959,87306,0.52678658400752
94959,122882,0.514642529563492
94959,93510,0.50984992851046
94959,79702,0.503903259860268
94959,72011,0.492399123223959
94959,86833,0.486264539083864
94959,55269,0.486264539083864
94959,106920,0.482807879260334
94959,86882,0.482807879260334
94959,103341,0.481456920485649
95218,875,1
95218,4877,1
95218,6939,1
95218,27473,1
95218,27539,1
95218,27705,1
95218,31049,1
95218,41724,1
95218,47978,1
95218,50806,1
95624,875,1
95624,4877,1
95624,6939,1
95624,27473,1
95624,27539,1
95624,27705,1
95624,31049,1
95624,41724,1
95624,47978,1
95624,50806,1
95875,104241,0.639602149066831
95875,110553,0.639602149066831
95875,84772,0.639009650422693
95875,96417,0.632455532033675
95875,100163,0.632455532033675
95875,104243,0.632455532033675
95875,66785,0.632455532033675
95875,7007,0.625
95875,90746,0.612372435695794
95875,86295,0.612372435695794
96110,113453,0.745355992499929
96110,108156,0.680413817439771
96110,93326,0.603022689155527
96110,128520,0.596284793999943
96110,91323,0.596284793999943
96110,111617,0.589255650988789
96110,131013,0.589255650988789
96110,102686,0.589255650988789
96110,33830,0.577350269189625
96110,86293,0.544331053951817
114762,54734,0.816496580927726
114762,90343,0.816496580927726
114762,114601,0.816496580927726
114762,81784,0.707106781186547
114762,91628,0.666666666666666
114762,109895,0.666666666666666
114762,55250,0.666666666666666
114762,80241,0.666666666666666
114762,104906,0.666666666666666
114762,59333,0.577350269189625
4744,40723,0.755928946018454
4744,5833,0.654653670707977
4744,7846,0.654653670707977
4744,70994,0.654653670707977
4744,32011,0.617213399848367
4744,34534,0.571428571428571
4744,6250,0.571428571428571
4744,53435,0.56694670951384
4744,7369,0.56694670951384
4744,6695,0.56694670951384
4880,6185,0.577350269189625
4880,210,0.5
4880,4898,0.5
4880,5428,0.5
4880,40614,0.5
4880,3906,0.471404520791031
4880,5256,0.471404520791031
4880,5282,0.471404520791031
4880,5611,0.471404520791031
4880,26172,0.471404520791031
1172,1244,0.507519218922552
1172,3067,0.488093530091976
1172,915,0.438357003759604
1172,933,0.42911912391129
1172,1227,0.428746462856272
1172,306,0.428746462856272
1172,930,0.421830743866053
1172,913,0.413670151996015
1172,1131,0.413670151996015
1172,1267,0.407045789205347
1300,461,0.666666666666666
1300,1176,0.577350269189625
1300,2212,0.577350269189625
1300,2177,0.577350269189625
1300,446,0.555555555555555
1300,1280,0.555555555555555
1300,1177,0.544331053951817
1300,948,0.544331053951817
1300,3246,0.516397779494322
1300,1354,0.503952630678969
1955,3451,0.483493778415228
1955,2844,0.462910049886275
1955,1938,0.462910049886275
1955,2177,0.462910049886275
1955,4424,0.462910049886275
1955,948,0.436435780471984
1955,1284,0.428571428571428
1955,909,0.411475599898911
1955,7036,0.404061017820884
1955,4225,0.404061017820884
1959,2262,0.516397779494322
1959,156,0.447213595499957
1959,4024,0.447213595499957
1959,1176,0.447213595499957
1959,8044,0.447213595499957
1959,25841,0.447213595499957
1959,2177,0.447213595499957
1959,4424,0.447213595499957
1959,2245,0.440385506050544
1959,1958,0.440385506050544
1962,953,0.438068542554714
1962,2915,0.418268143857061
1962,1307,0.40709814572871
1962,3360,0.400098802026948
1962,2240,0.39405520311955
1962,1302,0.390094748802746
1962,1955,0.390094748802746
1962,1084,0.387699057267632
1962,3098,0.383065438841436
1962,1097,0.377560160745517
3152,8128,0.632455532033675
3152,3341,0.534522483824848
3152,947,0.53033008588991
3152,2066,0.53033008588991
3152,2660,0.53033008588991
3152,3730,0.514495755427526
3152,3201,0.5
3152,425,0.5
3152,2130,0.5
3152,3028,0.5
3359,2866,0.674199862463242
3359,3983,0.603022689155527
3359,3251,0.539359889970593
3359,2844,0.522232967867093
3359,4035,0.522232967867093
3359,2147,0.522232967867093
3359,4345,0.522232967867093
3359,2095,0.522232967867093
3359,34528,0.522232967867093
3359,49132,0.522232967867093
3468,3467,0.471404520791031
3468,1228,0.447213595499957
3468,3871,0.421637021355783
3468,3423,0.408248290463863
3468,4127,0.408248290463863
3468,4835,0.408248290463863
3468,6850,0.408248290463863
3468,6966,0.408248290463863
3468,7840,0.408248290463863
3468,3504,0.402015126103684
91077,2472,0.522232967867093
91077,6582,0.522232967867093
91077,6966,0.522232967867093
91077,69757,0.511766315719159
91077,76077,0.467099366496913
91077,81782,0.455842305838551
91077,4585,0.452267016866645
91077,80126,0.452267016866645
91077,86142,0.452267016866645
91077,7894,0.452267016866645
2136,2946,0.505076272276105
2136,3506,0.478091443733757
2136,2152,0.462910049886275
2136,1126,0.436435780471984
2136,2863,0.429197537639476
2136,1251,0.428571428571428
2136,2750,0.404061017820884
2136,1963,0.40291148201269
2136,1078,0.40291148201269
2136,1592,0.400891862868636
44193,50685,0.666666666666666
44193,68135,0.645497224367902
44193,6619,0.5
44193,70183,0.471404520791031
44193,92509,0.471404520791031
44193,48593,0.471404520791031
44193,51925,0.471404520791031
44193,72731,0.471404520791031
44193,7381,0.462910049886275
44193,58047,0.436435780471984
45221,71518,0.730296743340221
45221,50005,0.707106781186547
45221,2472,0.707106781186547
45221,6582,0.707106781186547
45221,55250,0.707106781186547
45221,4585,0.612372435695794
45221,101612,0.612372435695794
45221,7257,0.612372435695794
45221,7258,0.612372435695794
45221,49220,0.612372435695794
47122,61250,0.843274042711567
47122,47518,0.623609564462323
47122,71518,0.596284793999943
47122,32298,0.577350269189625
47122,8836,0.577350269189625
47122,126548,0.544331053951817
47122,45221,0.544331053951817
47122,48520,0.544331053951817
47122,5942,0.544331053951817
47122,8531,0.544331053951817
47518,37384,0.667124384994991
47518,48520,0.654653670707977
